LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000, units = lj

1000 atoms
2 atom types

0 46.415888336127786 xlo xhi
0 46.415888336127786 ylo yhi
0 46.415888336127786 zlo zhi

Atoms # sphere

667 1 1 1 15.445176560053598 6.7324480031528084 1.0732954873786755 0 0 0
965 2 1 1 2.446279763035005 10.21645966716369 1.0730273470049583 1 0 1
573 2 1 1 7.4340179236707655 10.948701236246102 0.858633761086998 0 0 0
548 2 1 1 19.78188730956761 10.228554612985276 1.784918348704524 1 0 0
68 2 1 1 10.115784526757258 14.459623748022233 0.6352877295855113 0 0 0
249 2 1 1 0.4878709618210421 17.4616064778379 1.6637835543336301 0 0 1
50 1 1 1 6.976674200174985 19.16118112003386 0.31535727839166233 0 0 0
151 2 1 1 11.116744521896495 20.10962702728119 2.0134563869876927 0 0 1
307 1 1 1 0.5611896888302659 21.802397103977444 2.3145415077904863 0 0 0
473 1 1 1 8.023959282875163 22.975130727856037 1.3116932145856044 0 1 1
511 1 1 1 19.75957660166645 22.600659750799196 0.15810381740789442 0 0 0
403 2 1 1 4.5512972379866214 1.4057848786457894 3.9536383929400007 0 0 1
559 2 1 1 18.368930094669235 1.660052916881575 2.750784719816407 0 0 0
52 1 1 1 7.287621634342056 4.630737365289074 4.278218622308014 0 0 0
119 2 1 1 15.417474481573086 3.641285214918042 2.433190122473339 0 0 0
13 2 1 1 1.6440588948392048 6.440646514864234 3.217121381455559 0 0 0
291 1 1 1 12.532740289410548 5.27375353419929 4.206530790314278 0 1 0
208 1 1 1 3.3297271479423713 8.108955691283265 4.363710061087331 0 0 1
322 2 1 1 8.88162300897544 8.25153276617893 3.33122087568845 0 1 0
243 2 1 1 17.65082005651938 7.303813642950343 3.9161108606418837 0 0 1
577 2 1 1 22.521289811082898 7.4642305147423 4.260922695267418 0 -1 0
481 1 1 1 13.349729656370018 10.896143581428912 3.3299110818499025 0 0 1
223 1 1 1 16.60055728149271 10.695670707375546 3.6090661886104023 0 0 1
826 2 1 1 3.8587759715559633 14.250124860869793 2.585236293209253 1 1 0
774 2 1 1 9.73158374133685 15.709443756010884 3.1384221064296334 1 0 0
751 1 1 1 14.717870714458122 16.30486602513821 3.9368626796004413 0 0 0
280 1 1 1 4.624854570993772 18.890932127927623 2.329254239649069 1 0 0
221 2 1 1 20.040229912071982 18.632381848506466 4.429948148717094 -1 0 1
78 1 1 1 6.34143190988037 5.8338707494580975 6.864069360683564 0 0 0
831 1 1 1 15.812341264230671 7.082837521727492 6.615615955021746 0 1 0
554 1 1 1 9.303650429539047 10.333996427582974 5.348978511249802 1 0 0
610 1 1 1 5.118038078928691 18.018575792070454 5.585521726221339 1 0 0
467 2 1 1 8.381775035290659 20.0148582562425 6.022927187496776 0 0 1
868 1 1 1 15.962743622852997 19.12033901361934 4.674010640051616 0 0 0
346 1 1 1 1.9011204861114421 20.926114048861884 5.517408618086013 0 0 0
967 2 1 1 13.023673659803192 21.099186774935674 5.712095684926506 0 0 1
521 2 1 1 18.2915125297822 3.19069230999831 7.9243020234367725 0 0 -1
98 2 1 1 15.577084656710507 5.346315029391511 9.251095333261851 0 0 0
181 2 1 1 0.10105407902585481 8.922268937426978 7.769637177551458 0 0 1
42 1 1 1 20.62036114650943 8.581331316770319 8.345585134941272 0 0 0
83 1 1 1 16.964755546455056 11.328563112567956 7.596787244846383 0 -1 0
845 1 1 1 20.673870594676327 11.19375856094468 6.9853140634146875 0 1 0
861 2 1 1 13.345872389630976 0.4485489434335634 11.151314200752411 0 1 0
23 1 1 1 20.19809044847363 1.314748333807947 11.48741752136499 -1 0 0
475 1 1 1 6.918500700811715 2.4643192396868137 10.759717677884272 0 1 1
726 2 1 1 12.90249652418738 3.652196771195459 11.046904442950748 0 -1 1
878 1 1 1 0.4306033402383209 6.793745610773998 10.60677326655279 1 0 0
415 2 1 1 4.849494425625744 6.2116644505766185 10.54643656292487 0 0 0
334 2 1 1 9.625717029223361 5.574147162516668 11.019118735229647 0 0 0
30 1 1 1 9.616154622822894 11.49241769338048 10.957970664874287 0 0 0
438 2 1 1 1.0341760703097849 15.350744781990533 11.242833884199351 0 0 0
719 2 1 1 19.127419854711853 14.352033500005906 10.401435275467653 1 0 0
84 1 1 1 6.760119416702331 18.04507775600711 10.875434502204023 0 0 0
47 2 1 1 3.426715061388968 19.33410654329943 9.778262880374594 0 0 0
22 2 1 1 10.263758065135 19.857504838110525 10.233144945885913 0 0 0
787 1 1 1 22.97149065501691 19.658353679467943 9.40088382150514 0 0 0
778 2 1 1 17.34556535299006 21.58543813557249 9.46731884093356 0 0 0
584 1 1 1 4.233450010013368 0.8785412804599646 13.055826131225567 1 0 0
28 2 1 1 7.306858657697044 0.5604262841361399 13.28730952948827 0 0 0
798 1 1 1 1.9823048153086904 4.144085131907018 11.945014321010289 0 0 0
733 2 1 1 16.845160225612354 4.492207832023359 12.516417313933175 0 0 1
498 2 1 1 22.354624215457193 6.542870872992798 12.177246475536862 0 1 1
176 2 1 1 7.350807751037857 7.259096469321731 13.604107842259422 0 0 0
27 2 1 1 20.38189508429809 10.453859394268424 12.66642254829593 0 0 0
60 2 1 1 14.433207020468915 12.860599853475243 11.867099650049152 0 0 0
777 2 1 1 6.073802762814329 14.141302886670669 12.485026792421264 1 0 0
58 1 1 1 10.929140117148732 14.723060599383603 13.66927182963739 0 0 0
901 2 1 1 20.768689562492234 14.375559240935832 12.563543282375715 0 0 0
460 1 1 1 15.851338552553312 16.99914173306517 11.646127211277717 0 0 1
174 1 1 1 22.80891748973121 17.62368141325324 12.627113597703465 0 0 0
485 1 1 1 1.3452895854885387 20.227358520283705 13.257049068998228 0 0 1
372 1 1 1 3.8674536969248123 18.839078227306377 13.24695327583164 0 0 0
598 2 1 1 13.195960956685774 20.02170178181927 13.899922374548694 0 0 0
873 2 1 1 18.614695755713058 19.819056119602227 12.654542620076803 0 1 0
242 1 1 1 8.965475544991524 22.64540419755483 13.693974368181985 0 0 1
12 1 1 1 19.949841518964103 1.906991231819529 15.626892233531608 0 0 0
446 2 1 1 6.912197851030305 3.4871090411296515 15.662850929275173 0 1 0
317 1 1 1 11.116392314749381 3.4898993858103133 14.334147177771523 0 1 0
190 2 1 1 11.583902940779865 7.250868393168328 14.653457641311284 0 0 1
757 2 1 1 19.247761683399304 7.537682201716619 14.724536883401164 0 1 0
343 1 1 1 7.63831330242633 11.299652565691433 14.731304968831445 0 1 0
505 1 1 1 13.901901602082086 9.363122432794135 14.17480451769178 0 0 0
623 2 1 1 17.73988616458386 11.641888905573722 14.77834483722831 0 0 0
308 2 1 1 18.819342238432416 15.786968048192294 14.692596462003497 0 0 -1
896 1 1 1 15.926659471813108 17.495451623512036 15.39220482648181 0 0 0
200 2 1 1 6.193914956058164 19.423314034002992 15.75706741178289 0 0 0
69 2 1 1 9.52683147059106 19.032213547445306 14.061377361562881 0 0 0
813 2 1 1 22.950486515337648 20.27907935422896 14.658525205724375 0 0 0
883 2 1 1 2.4709369330313495 1.361298490905898 17.89994300465263 0 1 0
496 2 1 1 5.703506945744957 3.3048920356084337 18.552173273658184 0 1 0
108 1 1 1 14.174210329715875 4.666979972612764 16.595207790276465 0 0 0
123 1 1 1 16.603069372460617 5.6081046400065935 16.60533751894756 0 0 0
241 2 1 1 21.715424118866 5.7268097019165 18.02554021143657 0 0 0
87 2 1 1 6.217443840270711 9.276798291383134 17.550506628774734 0 0 0
574 2 1 1 21.240406794866846 9.117739725375955 16.82012496132424 0 0 0
113 2 1 1 12.608542872975686 13.375846359402825 17.670366375776492 0 0 0
193 2 1 1 1.3104256568111048 19.540637254655177 17.600676897050175 0 0 0
345 1 1 1 12.647522381919991 18.8382428814649 18.151558721045934 0 0 0
621 2 1 1 18.797537866216913 19.877970128178 17.709572362996752 0 0 0
612 1 1 1 18.48897764406054 2.6603692898890428 19.222368544398087 0 0 0
41 1 1 1 3.453266748706949 6.391308606402089 18.91446958791364 0 0 0
590 2 1 1 15.703050543312465 5.947934837271621 19.928932964504288 1 0 0
466 2 1 1 0.21250701537336078 7.901806237477547 19.039761683878375 0 1 1
576 1 1 1 9.358507401568112 7.9890600533736285 19.696310596109345 0 0 0
642 1 1 1 14.614911292818782 11.204395853343815 20.25233044511538 0 0 0
956 1 1 1 0.27022138532476214 13.347281661095877 18.957960310725266 1 1 0
433 1 1 1 6.426704607295296 13.403888951889394 18.747535182686555 0 0 0
361 2 1 1 7.838241357757824 15.895159802257107 18.688479208486193 0 0 0
413 2 1 1 13.996218993267323 17.109076956323054 20.635312970828586 0 0 0
750 1 1 1 21.70013668563987 16.326943144447036 19.526451140594194 1 0 1
724 1 1 1 1.8989353788247079 20.711872163161175 20.848333883002205 1 0 0
138 1 1 1 5.548220053874687 19.513715852591424 20.035367853879993 0 0 0
128 2 1 1 7.011756830170625 1.5870948274373795 21.498554759061275 0 0 0
5 1 1 1 11.547732813645354 1.6379979921083239 21.033531242463596 0 0 0
793 1 1 1 3.366797723390876 3.0167532214987456 22.73802947304001 1 1 0
15 1 1 1 13.4601862861963 4.3414669437853535 22.455412305054697 0 0 -1
938 1 1 1 3.9720443413045263 7.618014353267395 22.878160502192276 0 1 1
378 1 1 1 10.69387010860455 8.195608019807745 22.694317131343634 0 0 0
26 2 1 1 21.438064276954655 8.18345172423706 22.464257093700308 -1 0 0
689 1 1 1 4.761974536986121 10.817604718286537 21.45362881859575 1 0 0
898 1 1 1 15.494331679286097 10.259280662214147 22.741010707193244 0 1 0
952 2 1 1 17.71782291728818 9.555991708468449 22.060682691750273 0 0 0
54 2 1 1 17.29834876647304 13.813903606026958 21.303948761432565 0 -1 0
